pressure_Pa,efficiency_pct_mean,efficiency_pct_sd,mean_collisions,mean_collisions_sd
0.1,25.147199999999998,0.09662794626814801,0.933152,0.0044457908182909235
0.25,22.757199999999997,0.15935168653014042,2.3513200000000003,0.008221688391078707
0.5,17.3692,0.13999199977141655,4.302984,0.008202218236550572
1.0,6.876399999999999,0.13961317989358998,6.0342400000000005,0.006671287731765207
2.0,0.3952,0.01092520022699814,6.4775599999999995,0.006574459673615616
3.0,0.014000000000000002,0.005059644256269408,6.499916000000001,0.012117474324297162
5.0,0.0,0.0,6.498095999999999,0.006820491477891934
8.0,0.0,0.0,6.498095999999999,0.006820491477891934
